"UniqueID","SEX","RACE","ETHNICITY","DOCNUM","COUNTY","RECVDT","INTKDT","RECFAC","RECVCD","INTKSTCD","CREDITCLASS","SENTENCE_TERM_YEARS","SENTENCE_TERM_MONTHS","SENTENCE_TERM_DAYS","person_id","admit_row_id"
71638,"M","B",NA,"279531","64",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"928e1c1f64fe9df1391cb1be44290971",71638
71639,"M","W",NA,"279533","50",2020-02-12,"02/12/2020","COA","52","52",NA,NA,NA,NA,"f058dcbd6fb166d60ba71c0360f790b4",71639
71640,"M","B",NA,"279534","71",2020-02-04,"02/04/2020","COA","1","1",NA,NA,NA,NA,"3ac10225d84c8f407d709ffcea6cc153",71640
71641,"M","W",NA,"279536","68",2020-02-03,"02/03/2020","COA","1","1",NA,NA,NA,NA,"bdfce891d36e3afa1b17fbb96ced05cf",71641
71642,"F","W",NA,"279537","53",2020-02-06,"02/06/2020","COA","54","54",NA,NA,NA,NA,"ba089e1dd75493e143a8c06eee0c727e",71642
71643,"M","B",NA,"279538","2",2020-02-10,"02/10/2020","COA","1","1",NA,NA,NA,NA,"1d91f8665ac72326a5ed8f736af5f6e0",71643
71644,"F","B",NA,"279539","49",2020-02-10,"02/10/2020","COA","1","1",NA,NA,NA,NA,"ae8bc75ca1b216e7cecba5b931f3f3fd",71644
71645,"M","B",NA,"279540","49",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"297c5c25eff99e95393138c0fd839aaa",71645
71646,"M","W",NA,"279541","15",2020-02-07,"02/07/2020","COA","1","1",NA,NA,NA,NA,"59e30a4d104cc7211f9a04e551fa3e96",71646
71647,"M","B",NA,"279542","49",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"13544e843e8e8b15d90d90a18a2d87ef",71647
71648,"M","W",NA,"279543","26",2020-02-06,"02/06/2020","COA","1","1",NA,NA,NA,NA,"708a51a1ed2ed20d2f52dcfd815e441c",71648
71649,"F","H","Hispanic","279544","20",2020-02-13,"02/13/2020","COA","54","54",NA,NA,NA,NA,"ed256100f53cb5c4b5475b22626b7aa6",71649
71650,"F","W",NA,"279545","1",2020-02-07,"02/07/2020","COA","1","1",NA,NA,NA,NA,"a8ce334152c76f21be845cdc4af7076c",71650
71651,"F","W",NA,"279546","15",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"20bc4ff1f40cac065da0001f2a4f75ee",71651
71652,"F","W",NA,"279548","2",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"e7680410fba934fbd822306c6537b9bc",71652
71653,"M","W",NA,"279549","2",2020-02-07,"02/07/2020","COA","1","1",NA,NA,NA,NA,"c0a98209a338c2738067c72fcd9a93bf",71653
71654,"M","W",NA,"279550","2",2020-02-11,"02/11/2020","COA","52","52",NA,NA,NA,NA,"f1cc9b3121a9fe725ca01982daa1e2fc",71654
71655,"F","B",NA,"279551","2",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"9d0c88b83ef7c24752fd83f8103cfe47",71655
71656,"F","W",NA,"279552","19",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"cc60865759743f003880b8ab778b758b",71656
71657,"F","W",NA,"279553","2",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"4a0bdce93aa0c03910ff909efc1baff9",71657
71658,"M","B",NA,"279555","2",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"857ba4141d673b69e3ee87ff65cafc47",71658
71659,"M","W",NA,"279556","2",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"5c4ff5b79b1993c3fbffbefda5b6812b",71659
71660,"F","W",NA,"279557","2",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"4cc17f72c9fe4d522be271a742e65019",71660
71661,"M","W",NA,"279559","69",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"d69f0507cce92eed3cc145370f9b8cf3",71661
71662,"F","W",NA,"279560","69",2020-02-06,"02/06/2020","COA","1","1",NA,NA,NA,NA,"2f80cbd48c20c514dd828f96cb53bacf",71662
71663,"M","W",NA,"279561","48",2020-02-10,"02/10/2020","COA","54","54",NA,NA,NA,NA,"33b647c11da24565e25f93fc6d26f532",71663
71664,"M","W",NA,"279562","26",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"4d2ba4b55b91687caec0e3c5398f9e0b",71664
71665,"M","W",NA,"279564","48",2020-02-10,"02/10/2020","COA","1","1",NA,NA,NA,NA,"0068d4d893eba73952d296e6567e848c",71665
71666,"M","W",NA,"279565","21",2020-02-12,"02/12/2020","COA","54","54",NA,NA,NA,NA,"9865eb1f1f8d259a7cd17b5d082c51b6",71666
71667,"M","W",NA,"279565","69",2022-03-29,"2022-03-29","COA","56","56",NA,NA,NA,NA,"9865eb1f1f8d259a7cd17b5d082c51b6",71667
71668,"M","H","Hispanic","279566","29",2020-02-06,"02/06/2020","COA","1","1",NA,NA,NA,NA,"9e08cf9937aab930710db1cb9a2e5516",71668
71669,"F","B",NA,"279567","49",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"f3bcd77194a4ccbd9693f5d559f7fedd",71669
71670,"Female","Black","Unknown","279567","Marion",2023-05-05,"2020-02-14",NA,NA,NA,"B","1","0","0","f3bcd77194a4ccbd9693f5d559f7fedd",71670
71671,"M","H","Hispanic","279568","45",2020-02-11,"02/11/2020","COA","56","56",NA,NA,NA,NA,"12068bc3b79d41035c348fd76170deb6",71671
71672,"M","B",NA,"279569","45",2020-02-07,"02/07/2020","COA","1","1",NA,NA,NA,NA,"73b918bc8e395d202f992e311caa0836",71672
71673,"M","B",NA,"279570","71",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"acfbf635b0287ce5467b71347c98daba",71673
71674,"M","W",NA,"279571","32",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"05b4606b1cc14daf9337eea92d2d964c",71674
71675,"M","W",NA,"279574","50",2022-11-03,"2022-11-03","COA","58","58",NA,NA,NA,NA,"20e33f0a9b915711ec58e937481f3153",71675
71676,"M","W",NA,"279576","37",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"713e6ddc2baab2b40cd24fb7cb26342f",71676
71677,"M","H","Hispanic","279577","45",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"11e944791867b76882a126c95c4f6f2f",71677
71678,"M","B",NA,"279578","45",2020-02-04,"02/04/2020","COA","1","1",NA,NA,NA,NA,"4877d82f00005a06def4de90851b4008",71678
71679,"F","B",NA,"279579","2",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"bf0d134e381923f26cc5fc9a8da0cd93",71679
71680,"F","B",NA,"279579","2",2021-01-21,"01/21/2021","COA","56","56",NA,NA,NA,NA,"bf0d134e381923f26cc5fc9a8da0cd93",71680
71681,"M","B",NA,"279580","71",2020-02-10,"02/10/2020","COA","1","1",NA,NA,NA,NA,"dbe2a6c63f70fe92b7fcb5f62c4adc2f",71681
71682,"M","W",NA,"279581","82",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"6a09a17a945fe7194649404ec5c33acb",71682
71683,"M","W",NA,"279582","82",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"40f69160fbac3ac1d928d95ea2267bfb",71683
71684,"M","B",NA,"279583","49",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"aef73cca523ba3db9ff628c442ee1be3",71684
71685,"F","W",NA,"279584","82",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"c7e9910eaf9e25e7a4eadbf70aa4e659",71685
71686,"F","W",NA,"279585","82",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"dad95c438d8c546c4d93a4a08e093017",71686
71687,"M","W",NA,"279586","82",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"1ede7dd4030fef6bbb40a16d88b27f49",71687
71688,"M","W",NA,"279587","82",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"59616a64538ad98e3af117f2cb1533fa",71688
71689,"M","W",NA,"279588","71",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"62aaa2223f316ca0824346e6964f617d",71689
71690,"M","B",NA,"279589","71",2020-02-13,"02/13/2020","COA","52","52",NA,NA,NA,NA,"7c4a1ac17656fa65b9f723ec41281249",71690
71691,"F","H","Hispanic","279590","45",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"37d19b1794731b32e1c2e6b2dc3d54a7",71691
71692,"M","B",NA,"279591","45",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"86e8e8bcd1978f0efe9742ea48e55c61",71692
71693,"M","W",NA,"279592","49",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"fe7173b5f6fe9d744a785610fda7b4ab",71693
71694,"M","W",NA,"279592","49",2022-01-06,"2022-01-06","COA","57","57",NA,NA,NA,NA,"fe7173b5f6fe9d744a785610fda7b4ab",71694
71695,"M","W",NA,"279594","3",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"f3229e998686d02bd6a18671653182eb",71695
71696,"M","B",NA,"279598","79",2020-02-04,"02/04/2020","COA","1","1",NA,NA,NA,NA,"a4d3bd9d0800f80a422a767e21251635",71696
71697,"M","W",NA,"279599","15",2020-02-06,"02/06/2020","COA","1","1",NA,NA,NA,NA,"c447b53d01b34a99b78b02677ef6e64a",71697
71698,"M","B",NA,"279600","49",2020-02-18,"02/18/2020","COA","54","54",NA,NA,NA,NA,"313fdfc3b74eaf0fed895995bf59ce95",71698
71699,"Male","Black","Unknown","279600","Marion",2024-02-01,NA,NA,NA,NA,"B","0","10","16","313fdfc3b74eaf0fed895995bf59ce95",71699
71700,"M","W",NA,"279601","49",2020-02-19,"02/19/2020","COA","52","52",NA,NA,NA,NA,"d759d96da3f9cd7b8a254bdb6669572a",71700
71701,"Male","White","Nonhispanic","279601","Marion",2023-07-28,"2023-07-28",NA,NA,NA,"B","5","0","0","d759d96da3f9cd7b8a254bdb6669572a",71701
71702,"M","B",NA,"279602","45",2020-02-12,"02/12/2020","COA","52","52",NA,NA,NA,NA,"d8a1c272228d04158ec66c051a4dd5d5",71702
71703,"F","W",NA,"279603","18",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"2d7b08189ee8b4c191c425d23a0fd6db",71703
71704,"M","W",NA,"279604","36",2020-02-04,"02/04/2020","COA","52","52",NA,NA,NA,NA,"c8e9e20b3ff001e315a1b01dcce545e1",71704
71705,"M","W",NA,"279605","6",2020-10-06,"01/30/2020","RDC","33","54",NA,NA,NA,NA,"e4a4683c8783fdbccf33f014387cb28d",71705
71706,"M","W",NA,"279606","3",2020-02-17,"02/17/2020","COA","54","54",NA,NA,NA,NA,"1b4bc0b27eccaeb75b96ee3637ac4785",71706
71707,"M","W",NA,"279607","33",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"376bfab85a7d654ae78315dd0e66d55c",71707
71708,"M","W",NA,"279608","1",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"7804cc3c6f66aab3fad28817ffa24788",71708
71709,"M","W",NA,"279609","1",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"928569523ada2322aeae3f907e5f91d6",71709
71710,"M","W",NA,"279610","2",2020-02-19,"02/19/2020","COA","1","1",NA,NA,NA,NA,"97b0cbd95244624cdb67b5ab7933bc91",71710
71711,"F","B",NA,"279611","2",2020-02-19,"02/19/2020","COA","1","1",NA,NA,NA,NA,"53ef680dc8dfde84b3849eeff0d47aa3",71711
71712,"F","B",NA,"279611","2",2023-03-02,"2023-03-02","COA","56","56",NA,NA,NA,NA,"53ef680dc8dfde84b3849eeff0d47aa3",71712
71713,"M","B",NA,"279612","2",2020-02-19,"02/19/2020","COA","1","1",NA,NA,NA,NA,"89c78f5096d0192969789ad32f007d38",71713
71714,"M","W",NA,"279613","8",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"32be52d984aab5e77f5c7e9629358c22",71714
71715,"M","W",NA,"279614","61",2020-02-11,"02/11/2020","COA","52","52",NA,NA,NA,NA,"da9b7190544a5645c97c89ab35955e4e",71715
71716,"F","W",NA,"279615","41",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"180b5de5f6946469018d8184ff7a8f49",71716
71717,"M","W",NA,"279616","15",2020-02-19,"02/19/2020","COA","1","1",NA,NA,NA,NA,"fd0bc2bf64d0f9bdda3ddee1cd948879",71717
71718,"M","B",NA,"279617","49",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"0a4614b2b3fbfe378dbadf17d66be6e2",71718
71719,"F","W",NA,"279618","57",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"0c8007b09f8e389b6f4e2aba17de0b0b",71719
71720,"M","B",NA,"279619","57",2020-02-14,"02/14/2020","COA","52","52",NA,NA,NA,NA,"5e1b2941eb05d7c8b2d4eb7480484e69",71720
71721,"M","B",NA,"279620","49",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"98775cb09f96e0c4f8e1ec60fcf8b280",71721
71722,"F","W",NA,"279621","20",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"1667565e9b2dc3113e9e093311930187",71722
71723,"M","W",NA,"279622","20",2020-02-17,"02/17/2020","COA","1","1",NA,NA,NA,NA,"966e95ad7d19d72340ceaa7343b4d1f8",71723
71724,"M","B",NA,"279623","49",2020-02-20,"02/20/2020","COA","54","54",NA,NA,NA,NA,"494ca1047afede83e6aa553cf399cd4d",71724
71725,"M","W",NA,"279624","39",2020-02-04,"02/04/2020","COA","1","1",NA,NA,NA,NA,"4aee313509aaee7e36459de8bd082eea",71725
71726,"M","W",NA,"279625","39",2020-02-11,"02/11/2020","COA","1","1",NA,NA,NA,NA,"17e5072cff23786a076cc29aee7937cd",71726
71727,"M","W",NA,"279627","73",2020-02-06,"02/06/2020","COA","58","58",NA,NA,NA,NA,"583e1f5ed014156d6a61438750135d80",71727
71728,"M","W",NA,"279628","29",2020-02-21,"02/21/2020","COA","1","1",NA,NA,NA,NA,"6e4482a1d1e4efbdab3cba5a86dcae07",71728
71729,"M","W",NA,"279629","73",2020-02-06,"02/06/2020","COA","52","52",NA,NA,NA,NA,"62810d663226bdd1b3822441c85b9dba",71729
71730,"F","W",NA,"279630","59",2020-02-10,"02/10/2020","COA","1","1",NA,NA,NA,NA,"37d9fad0eaf917e6d2bd0b2bd988e17a",71730
71731,"M","W",NA,"279631","59",2020-02-10,"02/10/2020","COA","1","1",NA,NA,NA,NA,"b9807f32d04de16fd4f0e519db424d53",71731
71732,"F","W",NA,"279632","6",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"a627ec8294025141fbf7af7da9c2f3d5",71732
71733,"M","B",NA,"279633","49",2020-02-21,"02/21/2020","COA","1","1",NA,NA,NA,NA,"b67a051f950ad3375bb565c9555197df",71733
71734,"M","B",NA,"279633","49",2022-08-19,"2022-08-19","COA","57","57",NA,NA,NA,NA,"b67a051f950ad3375bb565c9555197df",71734
71735,"M","W",NA,"279634","49",2020-02-21,"02/21/2020","COA","52","52",NA,NA,NA,NA,"72c4585654312b4af0ca3fe759602813",71735
71736,"F","B",NA,"279635","55",2020-02-10,"02/10/2020","COA","1","1",NA,NA,NA,NA,"321df21f8ff29a10973a92e152eb4a16",71736
71737,"F","B",NA,"279635","55",2022-12-14,"2020-02-10","RTC","33","1",NA,NA,NA,NA,"321df21f8ff29a10973a92e152eb4a16",71737
71738,"M","W",NA,"279639","73",2020-02-12,"02/12/2020","COA","1","1",NA,NA,NA,NA,"91d0cd7e8ebd60fd3d443127e9b66f1c",71738
71739,"F","W",NA,"279640","73",2020-02-19,"02/19/2020","COA","1","1",NA,NA,NA,NA,"7c36a712d321c666b55df68ae16cc5fb",71739
71740,"M","W",NA,"279641","89",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"40c87b8ad189bbfb33b1da406a88f23e",71740
71741,"M","B",NA,"279642","84",2020-02-21,"02/21/2020","COA","1","1",NA,NA,NA,NA,"0f15a26c3fc0a8f36914c056bb6008af",71741
71742,"M","W",NA,"279643","47",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"76e397d663853d558ef9449449f28267",71742
71743,"M","H","Hispanic","279644","2",2020-02-21,"02/21/2020","COA","1","1",NA,NA,NA,NA,"9322980a4102b3ca095d10da274de4ec",71743
71744,"M","W",NA,"279645","45",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"4957e1b964f670bc071beb182284d79e",71744
71745,"M","B",NA,"279646","71",2020-02-19,"02/19/2020","COA","1","1",NA,NA,NA,NA,"94ed379c2bda9aaed22def258302fecf",71745
71746,"M","W",NA,"279647","48",2020-02-18,"02/18/2020","COA","52","52",NA,NA,NA,NA,"486d2a7f7b5a4ecd36faea70f03322ae",71746
71747,"M","B",NA,"279648","71",2020-02-19,"02/19/2020","COA","7","7",NA,NA,NA,NA,"3f89048b85f0d471c19861f654b2b1ae",71747
71748,"M","B",NA,"279649","82",2020-02-18,"02/18/2020","COA","52","52",NA,NA,NA,NA,"0661a3c135a3a880fd8097af05352cd0",71748
71749,"M","B",NA,"279650","18",2020-02-24,"02/24/2020","COA","1","1",NA,NA,NA,NA,"4f73273172ad32aaa48adf90f1b423b6",71749
71750,"F","W",NA,"279651","9",2020-02-06,"02/06/2020","COA","1","1",NA,NA,NA,NA,"e280fbbf0790f10f85c3e6255eaca90c",71750
71751,"M","W",NA,"279652","3",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"84b1300c88a03340f9121ae193d68db3",71751
71752,"M","W",NA,"279652","3",2023-03-30,"2020-02-20","RDC","34","1",NA,NA,NA,NA,"84b1300c88a03340f9121ae193d68db3",71752
71753,"M","B",NA,"279653","49",2020-02-25,"02/25/2020","COA","52","52",NA,NA,NA,NA,"3eaec6bae956d80ab334daf4b9504d55",71753
71754,"F","W",NA,"279654","16",2020-02-19,"02/19/2020","COA","52","52",NA,NA,NA,NA,"4121bed7d4d3af3dc96f27f223acb406",71754
71755,"M","W",NA,"279655","16",2020-02-21,"02/21/2020","COA","1","1",NA,NA,NA,NA,"2bb0f0edce3a397cf2286f8f1b527626",71755
71756,"M","ML",NA,"279656","2",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"4f3ff34938bdc28b154735f78e0f4dcb",71756
71757,"M","W",NA,"279657","82",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"0678e7f797cd652caebe9c3705a4ab02",71757
71758,"M","B",NA,"279658","49",2020-02-25,"02/25/2020","COA","1","1",NA,NA,NA,NA,"7c61af1f45a0543193162729b644d2b0",71758
71759,"F","B",NA,"279659","49",2020-02-25,"02/25/2020","COA","52","52",NA,NA,NA,NA,"d39ddd3b2ed4b1d9676687bc8b66a8b3",71759
71760,"Female","Black","Unknown","279659","Marion",2023-09-12,NA,NA,NA,NA,"B","2","0","0","7d597272fb0ec22f1a1a334043a69bb9",71760
71761,"M","W",NA,"279660","15",2020-02-19,"02/19/2020","COA","1","1",NA,NA,NA,NA,"19c90c5e1020fcbf8375f65c3f786021",71761
71762,"M","W",NA,"279661","16",2020-02-20,"02/20/2020","COA","52","52",NA,NA,NA,NA,"f28a1e6768e1378d8d40d11820fc4b68",71762
71763,"F","W",NA,"279662","88",2020-02-24,"02/24/2020","COA","1","1",NA,NA,NA,NA,"cf34338c7c4fb3e445ec510b6d77f11c",71763
71764,"F","W",NA,"279662","88",2021-12-02,"2021-12-02","COA","56","56",NA,NA,NA,NA,"cf34338c7c4fb3e445ec510b6d77f11c",71764
71765,"M","W",NA,"279663","49",2020-02-26,"02/26/2020","COA","54","54",NA,NA,NA,NA,"1fd013007aaa01b3986cad262b253cf8",71765
71766,"M","B",NA,"279664","46",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"ce7e82dc5988ea19c1065e7c94057858",71766
71767,"M","W",NA,"279665","82",2020-02-20,"02/20/2020","COA","52","52",NA,NA,NA,NA,"51a78466cee3fdb8b2dad322d4762cce",71767
71768,"F","W",NA,"279666","87",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"c67a233b3cb9fa9c3e594786b4ca660d",71768
71769,"M","H","Hispanic","279667","49",2020-02-27,"02/27/2020","COA","1","1",NA,NA,NA,NA,"0f7747730153d091392e4fe180437f2f",71769
71770,"M","B",NA,"279669","6",2020-02-26,"02/26/2020","COA","1","1",NA,NA,NA,NA,"a3e650fafab28fce410d1d604c5a03cb",71770
71771,"F","W",NA,"279670","28",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"de24421f334b78c7641bb6917e9b247b",71771
71772,"M","ML",NA,"279672","41",2020-02-27,"02/27/2020","COA","53","53",NA,NA,NA,NA,"ce5bcf5597644c4045097b7169b5ddee",71772
71773,"M","B",NA,"279673","41",2020-02-27,"02/27/2020","COA","1","1",NA,NA,NA,NA,"2eeefc8a6e17de7ec1fa72d4904934ed",71773
71774,"M","B",NA,"279674","49",2020-02-27,"02/27/2020","COA","1","1",NA,NA,NA,NA,"b5517422309253d4adfccfc92c943dec",71774
71775,"M","B",NA,"279675","20",2020-02-06,"02/06/2020","COA","1","1",NA,NA,NA,NA,"6a4b4ca8da237d046953044181185cd6",71775
71776,"M","W",NA,"279676","20",2020-02-24,"02/24/2020","COA","1","1",NA,NA,NA,NA,"b8ce8790f728c3be097c15acecb6baee",71776
71777,"M","W",NA,"279677","20",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"fb5d7ec0975e623c71ddea8e0cdf402f",71777
71778,"M","B",NA,"279678","20",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"845d93d097f13fa37a60e8b893d3d35c",71778
71779,"M","H","Hispanic","279679","12",2020-02-21,"02/21/2020","COA","52","52",NA,NA,NA,NA,"2a409b96fe3d2168b8756db8e2f5a480",71779
71780,"M","B",NA,"279680","82",2020-02-13,"02/13/2020","COA","52","52",NA,NA,NA,NA,"ecaffc833e2863b420e5d2ce5c782e17",71780
71781,"M","W",NA,"279681","82",2020-02-21,"02/21/2020","COA","1","1",NA,NA,NA,NA,"89b5f24bccddc35694a40c7c7141079f",71781
71782,"M","W",NA,"279682","82",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"a63dc5f9de3198c1e826bc064534afcb",71782
71783,"M","H","Hispanic","279683","55",2020-02-27,"02/27/2020","COA","1","1",NA,NA,NA,NA,"63e6c9a71939e10a82f4c77362d64c93",71783
71784,"M","B",NA,"279684","82",2020-02-25,"02/25/2020","COA","54","54",NA,NA,NA,NA,"634ac165f0509181319d9decaef61d1b",71784
71785,"M","B",NA,"279685","49",2020-02-28,"02/28/2020","COA","52","52",NA,NA,NA,NA,"b08e230141bfc0117e123d8833c0a9ef",71785
71786,"M","B",NA,"279686","71",2020-02-27,"02/27/2020","COA","1","1",NA,NA,NA,NA,"29103bcacbd34eaa6068675c8c9d524f",71786
71787,"M","U",NA,"279687","84",2020-02-27,"02/27/2020","COA","1","1",NA,NA,NA,NA,"79f402b9ffd2185e53e1f668ffed06a4",71787
71788,"M","W",NA,"279688","2",2020-02-26,"02/26/2020","COA","1","1",NA,NA,NA,NA,"e6f04f3ccd95e396afebdcc22b95079b",71788
71789,"M","W",NA,"279689","69",2020-02-26,"02/26/2020","COA","52","52",NA,NA,NA,NA,"85e2c1486688a13db20332853e12f98d",71789
71790,"F","W",NA,"279690","18",2020-02-26,"02/26/2020","COA","1","1",NA,NA,NA,NA,"0bdc8ee405af217dd7dd30d1747499c7",71790
71791,"F","W",NA,"279691","36",2020-02-20,"02/20/2020","COA","1","1",NA,NA,NA,NA,"cbe4eb80a27c3ba701290a79105e8c67",71791
71792,"F","W",NA,"279692","38",2020-02-24,"02/24/2020","COA","1","1",NA,NA,NA,NA,"ccb95656122bd111e7c1e6f6d1e9ec8c",71792
71793,"F","W",NA,"279693","34",2020-02-19,"02/19/2020","COA","1","1",NA,NA,NA,NA,"83c53ac99ed8bba9ac9e949feed66937",71793
71794,"F","W",NA,"279693","34",2023-02-21,"2023-02-21","COA","57","57",NA,NA,NA,NA,"83c53ac99ed8bba9ac9e949feed66937",71794
71795,"F","W",NA,"279694","34",2020-02-18,"02/18/2020","COA","1","1",NA,NA,NA,NA,"960175d0b7411111161c6a3ddbd30c1a",71795
71796,"M","W",NA,"279695","46",2020-02-14,"02/14/2020","COA","1","1",NA,NA,NA,NA,"7be0ea91c5bd9ac3f1d8b931529962e1",71796
71797,"M","B",NA,"279696","46",2020-02-13,"02/13/2020","COA","1","1",NA,NA,NA,NA,"981fcb9569e62749f649f255819cdd87",71797
71798,"F","W",NA,"279697","48",2020-02-20,"02/20/2020","COA","54","54",NA,NA,NA,NA,"41aa8f374a087e129e7dd453dd46a2b6",71798
71799,"M","B",NA,"279698","10",2020-02-10,"02/10/2020","COA","1","1",NA,NA,NA,NA,"295e69f44edac18f410625ca5261863e",71799
71800,"M","B",NA,"279698","10",2020-11-10,"11/10/2020","COA","56","56",NA,NA,NA,NA,"295e69f44edac18f410625ca5261863e",71800
71801,"M","W",NA,"279699","10",2020-02-18,"02/18/2020","COA","54","54",NA,NA,NA,NA,"e23e59316786dcc645f73403c60a1c10",71801
71802,"M","W",NA,"279700","62",2020-02-05,"02/05/2020","COA","54","54",NA,NA,NA,NA,"316119e3c903fb6d2ad9422345933761",71802
71803,"M","W",NA,"279700","62",2023-03-27,"2020-02-05","RDC","41","54",NA,NA,NA,NA,"316119e3c903fb6d2ad9422345933761",71803
71804,"M","W",NA,"279701","11",2020-02-14,"02/14/2020","COA","52","52",NA,NA,NA,NA,"67305deaae59b0941c88c7ca2841d497",71804
71805,"M","W",NA,"279702","56",2020-02-26,"02/26/2020","COA","54","54",NA,NA,NA,NA,"3fb7baa05beaf5961edef7b0f3bcad66",71805
71806,"M","W",NA,"279703","2",2020-02-28,"02/28/2020","COA","1","1",NA,NA,NA,NA,"7c020014b86b2f9d728aa0de727881b1",71806
71807,"M","W",NA,"279704","2",2020-02-28,"02/28/2020","COA","1","1",NA,NA,NA,NA,"734f890e51e3a79a925a61430c7e0924",71807
71808,"M","W",NA,"279705","41",2020-02-24,"02/24/2020","COA","1","1",NA,NA,NA,NA,"501a1ce6b1b5c67db0a97e9dd8ecbba0",71808
71809,"M","B",NA,"279706","45",2020-02-25,"02/25/2020","COA","1","1",NA,NA,NA,NA,"83d1ddc439f52a5e6954aaf0297345ee",71809
71810,"M","H","Hispanic","279707","45",2020-02-27,"02/27/2020","COA","1","1",NA,NA,NA,NA,"3b75e8d933e0fb31e388bd71536c34cf",71810
71811,"M","B",NA,"279708","71",2020-02-26,"02/26/2020","COA","1","1",NA,NA,NA,NA,"118cc1cd84de7099a6efe55f32564542",71811
71812,"M","W",NA,"279709","71",2020-02-26,"02/26/2020","COA","52","52",NA,NA,NA,NA,"33d5bf90c63bf2c4fb34d9b37e16e08e",71812
71813,"M","B",NA,"279710","71",2020-02-26,"02/26/2020","COA","54","54",NA,NA,NA,NA,"673d75b8273f721000529e7858a80bdf",71813
71814,"F","W",NA,"279711","49",2020-02-28,"02/28/2020","COA","1","1",NA,NA,NA,NA,"035ba240afee914732b7efc1a91e8297",71814
71815,"M","B",NA,"279712","2",2020-03-02,"03/02/2020","COA","1","1",NA,NA,NA,NA,"9aa69d70ba7fa8e048d3335b61bca876",71815
71816,"M","B",NA,"279712","2",2021-07-08,"07/08/2021","COA","56","56",NA,NA,NA,NA,"9aa69d70ba7fa8e048d3335b61bca876",71816
